Orbital,Index,r,Vnuc_r,Veff_r,P,Q,P_ref1,Q_ref1,P_ref2,Q_ref2
Cs_2p12,22,1.38282820E-07,-1.009179E-01,9.041216E+05,2.740293E-09,1.061933E-05,0,0,0,0
Cs_2p12,23,1.51639959E-07,-1.106658E-01,8.244905E+05,3.295240E-09,1.164516E-05,0,0,0,0
Cs_2p12,24,1.66286724E-07,-1.213549E-01,7.518761E+05,3.962556E-09,1.276998E-05,0,0,0,0
Cs_2p12,25,1.82348207E-07,-1.330765E-01,6.856574E+05,4.764997E-09,1.400330E-05,0,0,0,0
Cs_2p12,26,1.99960707E-07,-1.459299E-01,6.252721E+05,5.729917E-09,1.535592E-05,0,0,0,0
Cs_2p12,27,2.19273585E-07,-1.600243E-01,5.702074E+05,6.890203E-09,1.683903E-05,0,0,0,0
Cs_2p12,28,2.40451766E-07,-1.754799E-01,5.199924E+05,8.285417E-09,1.846532E-05,0,0,0,0
Cs_2p12,29,2.63674489E-07,-1.924276E-01,4.742016E+05,9.963102E-09,2.024875E-05,0,0,0,0
Cs_2p12,30,2.89139551E-07,-2.110118E-01,4.324444E+05,1.198045E-08,2.220435E-05,0,0,0,0
Cs_2p12,31,3.17062864E-07,-2.313899E-01,3.943661E+05,1.440619E-08,2.434878E-05,0,0,0,0
Cs_2p12,32,3.47682235E-07,-2.537355E-01,3.596418E+05,1.732300E-08,2.670003E-05,0,0,0,0
Cs_2p12,33,3.81257913E-07,-2.782385E-01,3.279761E+05,2.083028E-08,2.927841E-05,0,0,0,0
Cs_2p12,34,4.18074541E-07,-3.051067E-01,2.991001E+05,2.504750E-08,3.210588E-05,0,0,0,0
Cs_2p12,35,4.58444816E-07,-3.345682E-01,2.727678E+05,3.011835E-08,3.520604E-05,0,0,0,0
Cs_2p12,36,5.02712467E-07,-3.668738E-01,2.487548E+05,3.621559E-08,3.860538E-05,0,0,0,0
Cs_2p12,37,5.51252705E-07,-4.022974E-01,2.268571E+05,4.354688E-08,4.233305E-05,0,0,0,0
Cs_2p12,38,6.04477724E-07,-4.411395E-01,2.068884E+05,5.236193E-08,4.642044E-05,0,0,0,0
Cs_2p12,39,6.62839465E-07,-4.837301E-01,1.886787E+05,6.296092E-08,5.090222E-05,0,0,0,0
Cs_2p12,40,7.26833446E-07,-5.304306E-01,1.720731E+05,7.570479E-08,5.581684E-05,0,0,0,0
Cs_2p12,41,7.97001582E-07,-5.816364E-01,1.569305E+05,9.102734E-08,6.120529E-05,0,0,0,0
Cs_2p12,42,8.73942194E-07,-6.377838E-01,1.431215E+05,1.094504E-07,6.711352E-05,0,0,0,0
Cs_2p12,43,9.58305467E-07,-6.993473E-01,1.305291E+05,1.316008E-07,7.359218E-05,0,0,0,0
Cs_2p12,44,1.05080883E-06,-7.668499E-01,1.190460E+05,1.582327E-07,8.069580E-05,0,0,0,0
Cs_2p12,45,1.15223484E-06,-8.408623E-01,1.085746E+05,1.902520E-07,8.848495E-05,0,0,0,0
Cs_2p12,46,1.26344519E-06,-9.220129E-01,9.902587E+04,2.287483E-07,9.702476E-05,0,0,0,0
Cs_2p12,47,1.38538322E-06,-1.010989E+00,9.031840E+04,2.750312E-07,1.063887E-04,0,0,0,0
Cs_2p12,48,1.51908051E-06,-1.108543E+00,8.237833E+04,3.306746E-07,1.166560E-04,0,0,0,0
Cs_2p12,49,1.66567166E-06,-1.215502E+00,7.513802E+04,3.975707E-07,1.279127E-04,0,0,0,0
Cs_2p12,50,1.82639931E-06,-1.332769E+00,6.853588E+04,4.779938E-07,1.402550E-04,0,0,0,0
Cs_2p12,51,2.00262406E-06,-1.461337E+00,6.251488E+04,5.746772E-07,1.537874E-04,0,0,0,0
Cs_2p12,52,2.19583892E-06,-1.602291E+00,5.702736E+04,6.909065E-07,1.686243E-04,0,0,0,0
Cs_2p12,53,2.40767909E-06,-1.756822E+00,5.202138E+04,8.306297E-07,1.848914E-04,0,0,0,0
Cs_2p12,54,2.63993784E-06,-1.926231E+00,4.745494E+04,9.985920E-07,2.027259E-04,0,0,0,0
Cs_2p12,55,2.89458149E-06,-2.111948E+00,4.329452E+04,1.200496E-06,2.222787E-04,0,0,0,0
Cs_2p12,56,3.17376413E-06,-2.315534E+00,3.950231E+04,1.443192E-06,2.437153E-04,0,0,0,0
Cs_2p12,57,3.47984673E-06,-2.538702E+00,3.604514E+04,1.734915E-06,2.672170E-04,0,0,0,0
Cs_2p12,58,3.81541687E-06,-2.783323E+00,3.289181E+04,2.085555E-06,2.929820E-04,0,0,0,0
Cs_2p12,59,4.18331047E-06,-3.051445E+00,3.001793E+04,2.506995E-06,3.212273E-04,0,0,0,0
Cs_2p12,60,4.58663754E-06,-3.345311E+00,2.740060E+04,3.013510E-06,3.521916E-04,0,0,0,0
Cs_2p12,61,5.02880208E-06,-3.667367E+00,2.501382E+04,3.622243E-06,3.861362E-04,0,0,0,0
Cs_2p12,62,5.51353855E-06,-4.020291E+00,2.283858E+04,4.353785E-06,4.233457E-04,0,0,0,0
Cs_2p12,63,6.04493797E-06,-4.407005E+00,2.085862E+04,5.232857E-06,4.641335E-04,0,0,0,0
Cs_2p12,64,6.62748349E-06,-4.830696E+00,1.905553E+04,6.289138E-06,5.088432E-04,0,0,0,0
Cs_2p12,65,7.26608467E-06,-5.294836E+00,1.741264E+04,7.558248E-06,5.578495E-04,0,0,0,0
Cs_2p12,66,7.96612569E-06,-5.803208E+00,1.591757E+04,9.082932E-06,6.115624E-04,0,0,0,0
Cs_2p12,67,8.73350295E-06,-6.359925E+00,1.455800E+04,1.091446E-05,6.704314E-04,0,0,0,0
Cs_2p12,68,9.57467937E-06,-6.969448E+00,1.332179E+04,1.311433E-05,7.349482E-04,0,0,0,0
Cs_2p12,69,1.04967319E-05,-7.636610E+00,1.219828E+04,1.575622E-05,8.056513E-04,0,0,0,0
Cs_2p12,70,1.15074152E-05,-8.366629E+00,1.117795E+04,1.892844E-05,8.831270E-04,0,0,0,0
Cs_2p12,71,1.26152261E-05,-9.165130E+00,1.025283E+04,2.273669E-05,9.680169E-04,0,0,0,0
Cs_2p12,72,1.38294717E-05,-1.003814E+01,9.414806E+03,2.730748E-05,1.061023E-03,0,0,0,0
Cs_2p12,73,1.51603440E-05,-1.099210E+01,8.656746E+03,3.279200E-05,1.162909E-03,0,0,0,0
Cs_2p12,74,1.66190102E-05,-1.203384E+01,7.972792E+03,3.937085E-05,1.274509E-03,0,0,0,0
Cs_2p12,75,1.82176983E-05,-1.317053E+01,7.356981E+03,4.725942E-05,1.396731E-03,0,0,0,0
Cs_2p12,76,1.99698037E-05,-1.440968E+01,6.804391E+03,5.671426E-05,1.530562E-03,0,0,0,0
Cs_2p12,77,2.18899922E-05,-1.575897E+01,6.311051E+03,6.804040E-05,1.677076E-03,0,0,0,0
Cs_2p12,78,2.39943289E-05,-1.722617E+01,5.873194E+03,8.159968E-05,1.837435E-03,0,0,0,0
Cs_2p12,79,2.63003985E-05,-1.881888E+01,5.487656E+03,9.782028E-05,2.012901E-03,0,0,0,0
Cs_2p12,80,2.88274593E-05,-2.054432E+01,5.152235E+03,1.172072E-04,2.204832E-03,0,0,0,0
Cs_2p12,81,3.15965961E-05,-2.240882E+01,4.865346E+03,1.403537E-04,2.414696E-03,0,0,0,0
Cs_2p12,82,3.46308858E-05,-2.441738E+01,4.626158E+03,1.679534E-04,2.644067E-03,0,0,0,0
Cs_2p12,83,3.79555985E-05,-2.657280E+01,4.434962E+03,2.008122E-04,2.894630E-03,0,0,0,0
Cs_2p12,84,4.15983858E-05,-2.887475E+01,4.293119E+03,2.398592E-04,3.168183E-03,0,0,0,0
Cs_2p12,85,4.55895176E-05,-3.131833E+01,4.203428E+03,2.861553E-04,3.466635E-03,0,0,0,0
Cs_2p12,86,4.99621154E-05,-3.389228E+01,4.170454E+03,3.408961E-04,3.792004E-03,0,0,0,0
Cs_2p12,87,5.47524273E-05,-3.657655E+01,4.201025E+03,4.054066E-04,4.146417E-03,0,0,0,0
Cs_2p12,88,6.00001133E-05,-3.933919E+01,4.304286E+03,4.811209E-04,4.532110E-03,0,0,0,0
Cs_2p12,89,6.57485603E-05,-4.213234E+01,4.491321E+03,5.695403E-04,4.951432E-03,0,0,0,0
Cs_2p12,90,7.20452343E-05,-4.488752E+01,4.772474E+03,6.721600E-04,5.406871E-03,0,0,0,0
Cs_2p12,91,7.89420505E-05,-4.751086E+01,5.144886E+03,7.903518E-04,5.901108E-03,0,0,0,0
Cs_2p12,92,8.64957898E-05,-4.988089E+01,5.551143E+03,9.251942E-04,6.436944E-03,0,0,0,0
Cs_2p12,93,9.47685433E-05,-5.185703E+01,5.799116E+03,1.077253E-03,7.016837E-03,0,0,0,0
Cs_2p12,94,1.03828197E-04,-5.331527E+01,5.585648E+03,1.246381E-03,7.643511E-03,0,0,0,0
Cs_2p12,95,1.13748973E-04,-5.422071E+01,4.807077E+03,1.431829E-03,8.322748E-03,0,0,0,0
Cs_2p12,96,1.24611998E-04,-5.467808E+01,3.789814E+03,1.632915E-03,9.061295E-03,0,0,0,0
Cs_2p12,97,1.36505939E-04,-5.486678E+01,2.961716E+03,1.849631E-03,9.862027E-03,0,0,0,0
Cs_2p12,98,1.49527688E-04,-5.493120E+01,2.439435E+03,2.082773E-03,1.072786E-02,0,0,0,0
Cs_2p12,99,1.63783106E-04,-5.494820E+01,2.110223E+03,2.333892E-03,1.166543E-02,0,0,0,0
Cs_2p12,100,1.79387834E-04,-5.494951E+01,1.867590E+03,2.605114E-03,1.268205E-02,0,0,0,0
Cs_2p12,101,1.96468178E-04,-5.494610E+01,1.664407E+03,2.898966E-03,1.378444E-02,0,0,0,0
Cs_2p12,102,2.15162065E-04,-5.494119E+01,1.484378E+03,3.218303E-03,1.497953E-02,0,0,0,0
Cs_2p12,103,2.35620078E-04,-5.493556E+01,1.322017E+03,3.566322E-03,1.627481E-02,0,0,0,0
Cs_2p12,104,2.58006591E-04,-5.492935E+01,1.175047E+03,3.946597E-03,1.767840E-02,0,0,0,0
Cs_2p12,105,2.82500997E-04,-5.492254E+01,1.042029E+03,4.363137E-03,1.919907E-02,0,0,0,0
Cs_2p12,106,3.09299030E-04,-5.491507E+01,9.217668E+02,4.820453E-03,2.084622E-02,0,0,0,0
Cs_2p12,107,3.38614205E-04,-5.490688E+01,8.131737E+02,5.323633E-03,2.262993E-02,0,0,0,0
Cs_2p12,108,3.70679387E-04,-5.489792E+01,7.152560E+02,5.878429E-03,2.456101E-02,0,0,0,0
Cs_2p12,109,4.05748472E-04,-5.488809E+01,6.271009E+02,6.491360E-03,2.665100E-02,0,0,0,0
Cs_2p12,110,4.44098221E-04,-5.487733E+01,5.478695E+02,7.169830E-03,2.891221E-02,0,0,0,0
Cs_2p12,111,4.86030236E-04,-5.486555E+01,4.767902E+02,7.922261E-03,3.135777E-02,0,0,0,0
Cs_2p12,112,5.31873099E-04,-5.485264E+01,4.131516E+02,8.758250E-03,3.400165E-02,0,0,0,0
Cs_2p12,113,5.81984680E-04,-5.483851E+01,3.562973E+02,9.688750E-03,3.685868E-02,0,0,0,0
Cs_2p12,114,6.36754628E-04,-5.482303E+01,3.056210E+02,1.072628E-02,3.994454E-02,0,0,0,0
Cs_2p12,115,6.96607062E-04,-5.480609E+01,2.605613E+02,1.188516E-02,4.327585E-02,0,0,0,0
Cs_2p12,116,7.62003467E-04,-5.478755E+01,2.205988E+02,1.318178E-02,4.687007E-02,0,0,0,0
Cs_2p12,117,8.33445816E-04,-5.476726E+01,1.852521E+02,1.463496E-02,5.074559E-02,0,0,0,0
Cs_2p12,118,9.11479925E-04,-5.474506E+01,1.540751E+02,1.626625E-02,5.492164E-02,0,0,0,0
Cs_2p12,119,9.96699062E-04,-5.472077E+01,1.266548E+02,1.810040E-02,5.941826E-02,0,0,0,0
Cs_2p12,120,1.08974783E-03,-5.469420E+01,1.026092E+02,2.016582E-02,6.425627E-02,0,0,0,0
Cs_2p12,121,1.19132632E-03,-5.466515E+01,8.158523E+01,2.249510E-02,6.945717E-02,0,0,0,0
Cs_2p12,122,1.30219459E-03,-5.463339E+01,6.325763E+01,2.512569E-02,7.504302E-02,0,0,0,0
Cs_2p12,123,1.42317741E-03,-5.459867E+01,4.732746E+01,2.810057E-02,8.103634E-02,0,0,0,0
Cs_2p12,124,1.55516941E-03,-5.456074E+01,3.352092E+01,3.146901E-02,8.745986E-02,0,0,0,0
Cs_2p12,125,1.69914053E-03,-5.451930E+01,2.158822E+01,3.528755E-02,9.433637E-02,0,0,0,0
Cs_2p12,126,1.85614184E-03,-5.447404E+01,1.130248E+01,3.962093E-02,1.016884E-01,0,0,0,0
Cs_2p12,127,2.02731176E-03,-5.442464E+01,2.458611E+00,4.454325E-02,1.095379E-01,0,0,0,0
Cs_2p12,128,2.21388271E-03,-5.437073E+01,-5.127802E+00,5.013918E-02,1.179059E-01,0,0,0,0
Cs_2p12,129,2.41718812E-03,-5.431192E+01,-1.162171E+01,5.650536E-02,1.268120E-01,0,0,0,0
Cs_2p12,130,2.63866990E-03,-5.424781E+01,-1.716984E+01,6.375186E-02,1.362737E-01,0,0,0,0
Cs_2p12,131,2.87988641E-03,-5.417795E+01,-2.190191E+01,7.200380E-02,1.463062E-01,0,0,0,0
Cs_2p12,132,3.14252081E-03,-5.410187E+01,-2.593203E+01,8.140307E-02,1.569212E-01,0,0,0,0
Cs_2p12,133,3.42838997E-03,-5.401907E+01,-2.935992E+01,9.211013E-02,1.681264E-01,0,0,0,0
Cs_2p12,134,3.73945380E-03,-5.392901E+01,-3.227229E+01,1.043059E-01,1.799244E-01,0,0,0,0
Cs_2p12,135,4.07782517E-03,-5.383113E+01,-3.474413E+01,1.181937E-01,1.923120E-01,0,0,0,0
Cs_2p12,136,4.44578026E-03,-5.372485E+01,-3.683989E+01,1.340011E-01,2.052786E-01,0,0,0,0
Cs_2p12,137,4.84576946E-03,-5.360954E+01,-3.861476E+01,1.519817E-01,2.188054E-01,0,0,0,0
Cs_2p12,138,5.28042881E-03,-5.348456E+01,-4.011573E+01,1.724166E-01,2.328642E-01,0,0,0,0
Cs_2p12,139,5.75259193E-03,-5.334924E+01,-4.138262E+01,1.956161E-01,2.474156E-01,0,0,0,0
Cs_2p12,140,6.26530247E-03,-5.320289E+01,-4.244907E+01,2.219199E-01,2.624078E-01,0,0,0,0
Cs_2p12,141,6.82182715E-03,-5.304480E+01,-4.334337E+01,2.516978E-01,2.777752E-01,0,0,0,0
Cs_2p12,142,7.42566915E-03,-5.287426E+01,-4.408924E+01,2.853490E-01,2.934372E-01,0,0,0,0
Cs_2p12,143,8.08058215E-03,-5.269052E+01,-4.470650E+01,3.233002E-01,3.092962E-01,0,0,0,0
Cs_2p12,144,8.79058474E-03,-5.249284E+01,-4.521166E+01,3.660026E-01,3.252373E-01,0,0,0,0
Cs_2p12,145,9.55997533E-03,-5.228048E+01,-4.561848E+01,4.139271E-01,3.411265E-01,0,0,0,0
Cs_2p12,146,1.03933474E-02,-5.205269E+01,-4.593837E+01,4.675579E-01,3.568105E-01,0,0,0,0
Cs_2p12,147,1.12956053E-02,-5.180873E+01,-4.618077E+01,5.273827E-01,3.721160E-01,0,0,0,0
Cs_2p12,148,1.22719801E-02,-5.154784E+01,-4.635351E+01,5.938818E-01,3.868503E-01,0,0,0,0
Cs_2p12,149,1.33280461E-02,-5.126929E+01,-4.646308E+01,6.675127E-01,4.008019E-01,0,0,0,0
Cs_2p12,150,1.44697372E-02,-5.097234E+01,-4.651481E+01,7.486922E-01,4.137421E-01,0,0,0,0
Cs_2p12,151,1.57033640E-02,-5.065625E+01,-4.651311E+01,8.377748E-01,4.254275E-01,0,0,0,0
Cs_2p12,152,1.70356302E-02,-5.032028E+01,-4.646162E+01,9.350281E-01,4.356033E-01,0,0,0,0
Cs_2p12,153,1.84736499E-02,-4.996370E+01,-4.636331E+01,1.040604E+00,4.440081E-01,0,0,0,0
Cs_2p12,154,2.00249644E-02,-4.958580E+01,-4.622064E+01,1.154507E+00,4.503790E-01,0,0,0,0
Cs_2p12,155,2.16975588E-02,-4.918588E+01,-4.603564E+01,1.276562E+00,4.544590E-01,0,0,0,0
Cs_2p12,156,2.34998792E-02,-4.876328E+01,-4.580999E+01,1.406378E+00,4.560045E-01,0,0,0,0
Cs_2p12,157,2.54408482E-02,-4.831746E+01,-4.554513E+01,1.543313E+00,4.547940E-01,0,0,0,0
Cs_2p12,158,2.75298816E-02,-4.784791E+01,-4.524229E+01,1.686445E+00,4.506381E-01,0,0,0,0
Cs_2p12,159,2.97769035E-02,-4.735432E+01,-4.490264E+01,1.834537E+00,4.433893E-01,0,0,0,0
Cs_2p12,160,3.21923613E-02,-4.683647E+01,-4.452721E+01,1.986022E+00,4.329520E-01,0,0,0,0
Cs_2p12,161,3.47872402E-02,-4.629429E+01,-4.411704E+01,2.138987E+00,4.192920E-01,0,0,0,0
Cs_2p12,162,3.75730761E-02,-4.572778E+01,-4.367310E+01,2.291176E+00,4.024457E-01,0,0,0,0
Cs_2p12,163,4.05619691E-02,-4.513693E+01,-4.319626E+01,2.440004E+00,3.825265E-01,0,0,0,0
Cs_2p12,164,4.37665942E-02,-4.452168E+01,-4.268725E+01,2.582597E+00,3.597303E-01,0,0,0,0
Cs_2p12,165,4.72002127E-02,-4.388189E+01,-4.214670E+01,2.715845E+00,3.343371E-01,0,0,0,0
Cs_2p12,166,5.08766809E-02,-4.321741E+01,-4.157509E+01,2.836480E+00,3.067102E-01,0,0,0,0
Cs_2p12,167,5.48104589E-02,-4.252816E+01,-4.097292E+01,2.941180E+00,2.772907E-01,0,0,0,0
Cs_2p12,168,5.90166170E-02,-4.181426E+01,-4.034078E+01,3.026689E+00,2.465870E-01,0,0,0,0
Cs_2p12,169,6.35108413E-02,-4.107608E+01,-3.967949E+01,3.089953E+00,2.151609E-01,0,0,0,0
Cs_2p12,170,6.83094377E-02,-4.031431E+01,-3.899008E+01,3.128271E+00,1.836096E-01,0,0,0,0
Cs_2p12,171,7.34293340E-02,-3.952992E+01,-3.827385E+01,3.139440E+00,1.525432E-01,0,0,0,0
Cs_2p12,172,7.88880812E-02,-3.872404E+01,-3.753226E+01,3.121904E+00,1.225612E-01,0,0,0,0
Cs_2p12,173,8.47038522E-02,-3.789794E+01,-3.676685E+01,3.074876E+00,9.422712E-02,0,0,0,0
Cs_2p12,174,9.08954397E-02,-3.705293E+01,-3.597918E+01,2.998434E+00,6.804479E-02,0,0,0,0
Cs_2p12,175,9.74822516E-02,-3.619031E+01,-3.517081E+01,2.893582E+00,4.443631E-02,0,0,0,0
Cs_2p12,176,1.04484306E-01,-3.531144E+01,-3.434332E+01,2.762259E+00,2.372407E-02,0,0,0,0
Cs_2p12,177,1.11922222E-01,-3.441780E+01,-3.349839E+01,2.607299E+00,6.117790E-03,0,0,0,0
Cs_2p12,178,1.19817212E-01,-3.351124E+01,-3.263805E+01,2.432335E+00,-8.292219E-03,0,0,0,0
Cs_2p12,179,1.28191073E-01,-3.259389E+01,-3.176456E+01,2.241657E+00,-1.953496E-02,0,0,0,0
Cs_2p12,180,1.37066167E-01,-3.166831E+01,-3.088062E+01,2.040014E+00,-2.775147E-02,0,0,0,0
Cs_2p12,181,1.46465416E-01,-3.073711E+01,-2.998897E+01,1.832393E+00,-3.318091E-02,0,0,0,0
Cs_2p12,182,1.56412280E-01,-2.980276E+01,-2.909216E+01,1.623782E+00,-3.614082E-02,0,0,0,0
Cs_2p12,183,1.66930743E-01,-2.886735E+01,-2.819242E+01,1.418927E+00,-3.700374E-02,0,0,0,0
Cs_2p12,184,1.78045295E-01,-2.793269E+01,-2.729167E+01,1.222122E+00,-3.617200E-02,0,0,0,0
Cs_2p12,185,1.89780911E-01,-2.700071E+01,-2.639192E+01,1.037022E+00,-3.405326E-02,0,0,0,0
Cs_2p12,186,2.02163032E-01,-2.607346E+01,-2.549533E+01,8.665158E-01,-3.103821E-02,0,0,0,0
Cs_2p12,187,2.15217541E-01,-2.515367E+01,-2.460469E+01,7.126490E-01,-2.748220E-02,0,0,0,0
Cs_2p12,188,2.28970746E-01,-2.424414E+01,-2.372286E+01,5.766075E-01,-2.369140E-02,0,0,0,0
Cs_2p12,189,2.43449348E-01,-2.334772E+01,-2.285274E+01,4.587588E-01,-1.991432E-02,0,0,0,0
Cs_2p12,190,2.58680427E-01,-2.246680E+01,-2.199679E+01,3.587410E-01,-1.633864E-02,0,0,0,0
Cs_2p12,191,2.74691406E-01,-2.160299E+01,-2.115669E+01,2.755883E-01,-1.309284E-02,0,0,0,0
Cs_2p12,192,2.91510038E-01,-2.075701E+01,-2.033318E+01,2.078798E-01,-1.025187E-02,0,0,0,0
Cs_2p12,193,3.09164369E-01,-1.992864E+01,-1.952615E+01,1.538939E-01,-7.845591E-03,0,0,0,0
Cs_2p12,194,3.27682722E-01,-1.911722E+01,-1.873496E+01,1.117560E-01,-5.868679E-03,0,0,0,0
Cs_2p12,195,3.47093662E-01,-1.832196E+01,-1.795889E+01,7.956849E-02,-4.290767E-03,0,0,0,0
Cs_2p12,196,3.67425979E-01,-1.754262E+01,-1.719774E+01,5.551513E-02,-3.065897E-03,0,0,0,0
Cs_2p12,197,3.88708654E-01,-1.677993E+01,-1.645231E+01,3.793674E-02,-2.140554E-03,0,0,0,0
Cs_2p12,198,4.10970837E-01,-1.603552E+01,-1.572424E+01,2.537848E-02,-1.459944E-03,0,0,0,0
Cs_2p12,199,4.34241823E-01,-1.531130E+01,-1.501548E+01,1.661142E-02,-9.724512E-04,0,0,0,0
Cs_2p12,200,4.58551023E-01,-1.460841E+01,-1.432723E+01,1.063315E-02,-6.323939E-04,0,0,0,0
Cs_2p12,201,4.83927941E-01,-1.392656E+01,-1.365921E+01,6.652839E-03,-4.013759E-04,0,0,0,0
Cs_2p12,202,5.10402151E-01,-1.326419E+01,-1.300994E+01,4.066458E-03,-2.485427E-04,0,0,0,0
Cs_2p12,203,5.38003269E-01,-1.261958E+01,-1.237773E+01,2.426954E-03,-1.500950E-04,0,0,0,0
Cs_2p12,204,5.66760936E-01,-1.199156E+01,-1.176146E+01,1.413558E-03,-8.836196E-05,0,0,0,0
Cs_2p12,205,5.96704788E-01,-1.138030E+01,-1.116132E+01,8.030506E-04,-5.068823E-05,0,0,0,0
Cs_2p12,206,6.27864442E-01,-1.078674E+01,-1.057827E+01,4.447552E-04,-2.832012E-05,0,0,0,0
Cs_2p12,207,6.60269469E-01,-1.021251E+01,-1.001400E+01,2.400054E-04,-1.540384E-05,0,0,0,0
Cs_2p12,208,6.93949375E-01,-9.659375E+00,-9.470290E+00,1.261295E-04,-8.152782E-06,0,0,0,0
Cs_2p12,209,7.28933585E-01,-9.128864E+00,-8.948694E+00,6.451850E-05,-4.196827E-06,0,0,0,0
Cs_2p12,210,7.65251418E-01,-8.622062E+00,-8.450329E+00,3.210701E-05,-2.100236E-06,0,0,0,0
Cs_2p12,211,8.02932077E-01,-8.139513E+00,-7.975765E+00,1.553604E-05,-1.021263E-06,0,0,0,0
Cs_2p12,212,8.42004625E-01,-7.681200E+00,-7.525012E+00,7.306044E-06,-4.822998E-07,0,0,0,0
Cs_2p12,213,8.82497974E-01,-7.246784E+00,-7.097752E+00,3.337354E-06,-2.211012E-07,0,0,0,0
Cs_2p12,214,9.24440867E-01,-6.835537E+00,-6.693284E+00,1.480048E-06,-9.834211E-08,0,0,0,0
Cs_2p12,215,9.67861865E-01,-6.446671E+00,-6.310837E+00,6.369093E-07,-4.241683E-08,0,0,0,0
Cs_2p12,216,1.01278933E+00,-6.079430E+00,-5.949678E+00,2.658165E-07,-1.773203E-08,0,0,0,0
Cs_2p12,217,1.05925143E+00,-5.733072E+00,-5.609081E+00,1.075380E-07,-7.180705E-09,0,0,0,0
Cs_2p12,218,1.10727609E+00,-5.406986E+00,-5.288454E+00,4.214930E-08,-2.815309E-09,0,0,0,0
Cs_2p12,219,1.15689102E+00,-5.100597E+00,-4.987240E+00,1.599701E-08,-1.068053E-09,0,0,0,0
Cs_2p12,220,1.20812369E+00,-4.813273E+00,-4.704820E+00,5.875951E-09,-3.918489E-10,0,0,0,0
Cs_2p12,221,1.26100132E+00,-4.544226E+00,-4.440423E+00,2.087747E-09,-1.389473E-10,0,0,0,0
Cs_2p12,222,1.31555085E+00,-4.292464E+00,-4.193071E+00,7.171430E-10,-5.577862E-11,0,0,0,0
Cs_2p12,223,1.37179900E+00,-4.056809E+00,-3.961600E+00,2.380280E-10,4.963113E-12,0,0,0,0
Cs_2p32,0,1.81818182E-08,-1.326898E-02,6.875481E+06,1.725479E-12,-3.347672E-17,0,0,0,0
Cs_2p32,1,1.99385036E-08,-1.455100E-02,6.269736E+06,2.073961E-12,-4.413748E-17,0,0,0,0
Cs_2p32,2,2.18649159E-08,-1.595688E-02,5.717359E+06,2.493126E-12,-5.818856E-17,0,0,0,0
Cs_2p32,3,2.39774121E-08,-1.749857E-02,5.213658E+06,2.997279E-12,-7.671166E-17,0,0,0,0
Cs_2p32,4,2.62940087E-08,-1.918920E-02,4.754334E+06,3.603631E-12,-1.011337E-16,0,0,0,0
Cs_2p32,5,2.88344252E-08,-2.104318E-02,4.335478E+06,4.332875E-12,-1.333359E-16,0,0,0,0
Cs_2p32,6,3.16202310E-08,-2.307625E-02,3.953530E+06,5.209893E-12,-1.757981E-16,0,0,0,0
Cs_2p32,7,3.46751844E-08,-2.530573E-02,3.605232E+06,6.264612E-12,-2.317920E-16,0,0,0,0
Cs_2p32,8,3.80252225E-08,-2.775057E-02,3.287624E+06,7.533015E-12,-3.056296E-16,0,0,0,0
Cs_2p32,9,4.16989144E-08,-3.043161E-02,2.997998E+06,9.058380E-12,-4.030001E-16,0,0,0,0
Cs_2p32,10,4.57274494E-08,-3.337161E-02,2.733891E+06,1.089274E-11,-5.314020E-16,0,0,0,0
Cs_2p32,11,5.01451814E-08,-3.659564E-02,2.493052E+06,1.309868E-11,-7.007284E-16,0,0,0,0
Cs_2p32,12,5.49896152E-08,-4.013108E-02,2.273434E+06,1.575144E-11,-9.240187E-16,0,0,0,0
Cs_2p32,13,6.03020609E-08,-4.400807E-02,2.073162E+06,1.894152E-11,-1.218476E-15,0,0,0,0
Cs_2p32,14,6.61276171E-08,-4.825952E-02,1.890537E+06,2.277771E-11,-1.606775E-15,0,0,0,0
Cs_2p32,15,7.25158324E-08,-5.292160E-02,1.724003E+06,2.739087E-11,-2.118821E-15,0,0,0,0
Cs_2p32,16,7.95210387E-08,-5.803395E-02,1.572142E+06,3.293833E-11,-2.794049E-15,0,0,0,0
Cs_2p32,17,8.72029651E-08,-6.364017E-02,1.433658E+06,3.960931E-11,-3.684475E-15,0,0,0,0
Cs_2p32,18,9.56268180E-08,-6.978784E-02,1.307376E+06,4.763130E-11,-4.858658E-15,0,0,0,0
Cs_2p32,19,1.04864419E-07,-7.652938E-02,1.192217E+06,5.727791E-11,-6.407049E-15,0,0,0,0
Cs_2p32,20,1.14993978E-07,-8.392186E-02,1.087207E+06,6.887801E-11,-8.448821E-15,0,0,0,0
Cs_2p32,21,1.26102019E-07,-9.202843E-02,9.914459E+05,8.282726E-11,-1.114127E-14,0,0,0,0
Cs_2p32,22,1.38282820E-07,-1.009179E-01,9.041216E+05,9.960125E-11,-1.469169E-14,0,0,0,0
Cs_2p32,23,1.51639959E-07,-1.106658E-01,8.244905E+05,1.197719E-10,-1.937344E-14,0,0,0,0
Cs_2p32,24,1.66286724E-07,-1.213549E-01,7.518761E+05,1.440269E-10,-2.554686E-14,0,0,0,0
Cs_2p32,25,1.82348207E-07,-1.330765E-01,6.856574E+05,1.731932E-10,-3.368750E-14,0,0,0,0
Cs_2p32,26,1.99960707E-07,-1.459299E-01,6.252721E+05,2.082652E-10,-4.442197E-14,0,0,0,0
